% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=903023, Mon Aug  5 02:51:50 2024
1 4 1.4119984612670555 1.0 1.0 1.0
2 8 1.5292912882761953 0.8931199174693463 0.8931199174693463 0.8931199174693463
3 12 0.9411914189987438 0.8851699362468676 0.8851699362468676 0.8851699362468676
4 16 0.7761619232267686 0.7600821080003397 0.7600821080003397 0.7600821080003397
5 20 0.5376173761660727 0.6785625275563296 0.6785625275563296 0.6785625275563296
6 24 0.35287162700419084 0.5824323325316993 0.5824323325316993 0.5824323325316993
7 28 0.22805526804431603 0.5034408100812802 0.5034408100812802 0.5034408100812802
8 32 0.21437080084489776 0.44178482274313574 0.44178482274313574 0.44178482274313574
9 36 0.17739464635520594 0.4127715274151848 0.4127715274151848 0.4127715274151848
10 40 0.1489493623606164 0.37589597839927497 0.37589597839927497 0.37589597839927497
11 44 0.10065762959754238 0.34037362472923083 0.34037362472923083 0.34037362472923083
12 48 0.08030737524182771 0.2934764595012695 0.2934764595012695 0.2934764595012695
13 52 0.05088359974303038 0.25921742446553386 0.25921742446553386 0.25921742446553386
14 56 0.04408115620646496 0.2230359130003103 0.2230359130003103 0.2230359130003103
15 60 0.029088404942455577 0.20081955410720095 0.20081955410720095 0.20081955410720095
16 64 0.021576218754834044 0.17255542265406806 0.17255542265406806 0.17255542265406806
17 68 0.013755596229749333 0.15096653638785917 0.15096653638785917 0.15096653638785917
18 72 0.00977022252373643 0.12937475850827707 0.12937475850827707 0.12937475850827707
19 76 0.006378124773711645 0.11157763382851153 0.11157763382851153 0.11157763382851153
20 80 0.005864690837640082 0.09593233340347591 0.09593233340347591 0.09593233340347591
21 84 0.00450798156686105 0.08867738377060075 0.08867738377060075 0.08867738377060075
22 88 0.003344232564442808 0.07816124489889993 0.07816124489889993 0.07816124489889993
23 92 0.0024957290752906916 0.06828477775895225 0.06828477775895225 0.06828477775895225
24 96 0.001694412102757267 0.059239155069523736 0.059239155069523736 0.059239155069523736
25 100 0.0014841958831729772 0.05072157220005101 0.05072157220005101 0.05072157220005101
26 104 0.0009212781129679376 0.045737176233850776 0.045737176233850776 0.045737176233850776
27 108 0.0010351618379401562 0.03913129723196571 0.03913129723196571 0.03913129723196571
28 112 0.0010889684986517029 0.03902976312339671 0.03902976312339671 0.03902976312339671
29 116 0.0013538394667710904 0.03672818356626321 0.03672818356626321 0.03672818356626321
30 120 0.0010073984089521526 0.03950941735197247 0.03950941735197247 0.03950941735197247
31 124 0.0006511430881680421 0.03530650717059918 0.03530650717059918 0.03530650717059918
32 128 0.0006351926410730272 0.030202798980766717 0.030202798980766717 0.030202798980766717
33 132 0.00047374741779589077 0.02824342797024182 0.02824342797024182 0.02824342797024182
34 136 0.0004982988615255158 0.024879081117560296 0.024879081117560296 0.024879081117560296
35 140 0.0003206443368212506 0.02392276498497571 0.02392276498497571 0.02392276498497571
36 144 0.00022239364956125394 0.020671236729596976 0.020671236729596976 0.020671236729596976
37 148 0.00015386432521223456 0.017775312905836553 0.017775312905836553 0.017775312905836553
38 152 0.00010137647794545383 0.015339408788072639 0.015339408788072639 0.015339408788072639
39 156 6.882610080096069e-05 0.013147758047795674 0.013147758047795674 0.013147758047795674
40 160 5.0606391751267774e-05 0.011271579260641647 0.011271579260641647 0.011271579260641647
41 164 3.803290944953704e-05 0.009756609750122826 0.009756609750122826 0.009756609750122826
42 168 2.3391864490082513e-05 0.008549859680813917 0.008549859680813917 0.008549859680813917
43 172 2.0554591571953048e-05 0.007294586648450873 0.007294586648450873 0.007294586648450873
44 176 1.3347797348766446e-05 0.006633727244823008 0.006633727244823008 0.006633727244823008
45 180 1.6004521694232232e-05 0.00566494454987151 0.00566494454987151 0.00566494454987151
46 184 1.687997457364787e-05 0.005823264712724027 0.005823264712724027 0.005823264712724027
47 188 1.1614651836372695e-05 0.005862104174048696 0.005862104174048696 0.005862104174048696
48 192 7.456120948950158e-06 0.005084574125480332 0.005084574125480332 0.005084574125480332
49 196 4.6666995244304224e-06 0.004351599801086014 0.004351599801086014 0.004351599801086014
49 196 4.6666995244304224e-06 0.004351599801086014 0.004351599801086014 0.004351599801086014
